28/02/2019 16:00:00,6
28/02/2019 16:00:01,5
28/02/2019 16:00:02,5
28/02/2019 16:00:03,5
28/02/2019 16:00:04,5
28/02/2019 16:00:05,7
28/02/2019 16:00:06,6
28/02/2019 16:00:07,7
28/02/2019 16:00:08,6
28/02/2019 16:00:09,7
28/02/2019 16:00:10,7
28/02/2019 16:00:11,6
28/02/2019 16:00:12,9
28/02/2019 16:00:13,7
28/02/2019 16:00:14,6
28/02/2019 16:00:15,5
